filename,score
mty191.jpg,1.8166666666666669
mty192.jpg,2.6166666666666667
mty193.jpg,4.383333333333334
mty194.jpg,1.9
mty195.jpg,1.7666666666666666
mty196.jpg,2.6666666666666665
mty197.jpg,2.466666666666667
mty198.jpg,3.1333333333333333
mty199.jpg,3.883333333333333
mty200.jpg,2.333333333333333
mty201.jpg,3.1166666666666667
mty202.jpg,2.466666666666667
mty203.jpg,2.7666666666666666
mty204.jpg,2.1
mty205.jpg,4.25
mty206.jpg,2.45
mty207.jpg,2.4166666666666665
mty208.jpg,4.216666666666667
mty209.jpg,3.716666666666667
mty210.jpg,3.9
mty211.jpg,2.083333333333333
mty212.jpg,2.566666666666667
mty213.jpg,2.7666666666666666
mty214.jpg,2.466666666666667
mty215.jpg,2.216666666666667
mty216.jpg,2.9
mty217.jpg,3.883333333333333
mty218.jpg,4.016666666666667
mty219.jpg,2.5
mty220.jpg,2.1333333333333333
mty221.jpg,2.3666666666666667
mty222.jpg,1.85
mty223.jpg,2.466666666666667
mty224.jpg,2.683333333333333
mty225.jpg,2.1
mty226.jpg,2.6
mty227.jpg,2.4166666666666665
mty228.jpg,2.5
mty229.jpg,2.6166666666666667
mty230.jpg,2.25
mty231.jpg,2.6
mty232.jpg,2.466666666666667
mty233.jpg,2.8
mty234.jpg,2.566666666666667
mty235.jpg,2.333333333333333
mty236.jpg,1.7333333333333334
mty237.jpg,2.0166666666666666
mty238.jpg,2.2
mty239.jpg,2.333333333333333
mty240.jpg,4.033333333333333
mty241.jpg,3.6
mty242.jpg,2.1166666666666667
mty243.jpg,2.6
mty244.jpg,2.3
mty245.jpg,4.516666666666667
mty246.jpg,2.833333333333333
mty247.jpg,3.883333333333333
mty248.jpg,4.133333333333334
mty249.jpg,2.433333333333333
mty250.jpg,2.8
mty251.jpg,2.8833333333333333
mty252.jpg,2.2333333333333334
mty253.jpg,3.25
mty254.jpg,2.066666666666667
mty255.jpg,2.7666666666666666
mty256.jpg,2.7333333333333334
mty257.jpg,2.6166666666666667
mty258.jpg,2.25
mty259.jpg,2.283333333333333
mty260.jpg,2.75
mty261.jpg,2.7
mty262.jpg,3.183333333333333
mty263.jpg,2.25
mty264.jpg,1.5333333333333334
mty265.jpg,2.316666666666667
mty266.jpg,2.8833333333333333
mty267.jpg,4.033333333333333
mty268.jpg,3.0166666666666666
mty269.jpg,4.016666666666667
mty270.jpg,2.7333333333333334
mty271.jpg,1.9333333333333331
mty272.jpg,2.4833333333333334
mty273.jpg,2.3666666666666667
mty274.jpg,4.0
mty275.jpg,2.55
mty276.jpg,2.583333333333333
mty277.jpg,2.55
mty278.jpg,2.5166666666666666
mty279.jpg,2.35
mty280.jpg,2.283333333333333
mty281.jpg,2.25
mty282.jpg,1.6666666666666667
mty283.jpg,2.7333333333333334
mty284.jpg,1.7166666666666666
mty285.jpg,2.8833333333333333
mty286.jpg,1.9166666666666667
mty287.jpg,2.433333333333333
mty288.jpg,2.216666666666667
mty289.jpg,2.4
mty290.jpg,2.2
mty291.jpg,2.583333333333333
mty292.jpg,2.55
mty293.jpg,2.15
mty294.jpg,2.65
mty295.jpg,2.55
mty296.jpg,1.95
mty297.jpg,2.1666666666666665
mty298.jpg,1.95
mty299.jpg,2.816666666666667
mty300.jpg,2.433333333333333
mty301.jpg,2.6166666666666667
mty302.jpg,2.316666666666667
mty303.jpg,2.033333333333333
mty304.jpg,4.183333333333334
mty305.jpg,4.216666666666667
mty306.jpg,3.066666666666667
mty307.jpg,4.2
mty308.jpg,3.8666666666666663
mty309.jpg,2.65
mty310.jpg,3.583333333333333
mty311.jpg,2.3666666666666667
mty312.jpg,3.2333333333333334
mty313.jpg,2.4166666666666665
mty314.jpg,2.8833333333333333
mty315.jpg,3.0
mty316.jpg,2.683333333333333
mty317.jpg,2.55
mty318.jpg,3.566666666666667
mty319.jpg,2.95
mty320.jpg,4.316666666666666
mty321.jpg,3.9
mty322.jpg,4.233333333333333
mty323.jpg,2.533333333333333
mty324.jpg,2.683333333333333
mty325.jpg,3.65
mty326.jpg,2.216666666666667
mty327.jpg,3.1
mty328.jpg,2.716666666666667
mty329.jpg,2.566666666666667
mty330.jpg,2.783333333333333
mty331.jpg,2.3833333333333333
mty332.jpg,2.6666666666666665
mty333.jpg,2.6
mty334.jpg,2.533333333333333
mty335.jpg,2.783333333333333
mty336.jpg,2.65
mty337.jpg,3.8
mty338.jpg,3.683333333333333
mty339.jpg,2.4166666666666665
mty340.jpg,2.7
mty341.jpg,2.25
mty342.jpg,2.75
mty343.jpg,2.833333333333333
mty344.jpg,2.1333333333333333
mty345.jpg,2.25
mty346.jpg,2.583333333333333
mty347.jpg,2.433333333333333
mty348.jpg,2.066666666666667
mty349.jpg,2.716666666666667
mty350.jpg,2.35
mty351.jpg,3.0
mty352.jpg,2.933333333333333
mty353.jpg,2.533333333333333
mty354.jpg,2.6166666666666667
mty355.jpg,2.65
mty356.jpg,2.65
mty357.jpg,4.166666666666667
mty358.jpg,2.5
mty359.jpg,2.3666666666666667
mty360.jpg,2.75
mty361.jpg,2.6666666666666665
mty362.jpg,2.5
mty363.jpg,2.45
mty364.jpg,2.466666666666667
mty365.jpg,2.783333333333333
mty366.jpg,2.1666666666666665
mty367.jpg,2.9
mty368.jpg,2.4833333333333334
mty369.jpg,2.8
mty370.jpg,2.583333333333333
mty371.jpg,2.716666666666667
mty372.jpg,2.1333333333333333
mty373.jpg,2.4166666666666665
mty374.jpg,2.55
mty375.jpg,2.816666666666667
mty376.jpg,3.283333333333333
mty377.jpg,2.6666666666666665
mty378.jpg,2.5
mty379.jpg,2.2
mty380.jpg,2.6
mty381.jpg,3.066666666666667
mty382.jpg,2.466666666666667
mty383.jpg,2.8833333333333333
mty384.jpg,3.2
mty385.jpg,2.45
mty386.jpg,2.6333333333333333
mty387.jpg,2.1
mty388.jpg,2.6666666666666665
mty389.jpg,1.8833333333333333
mty390.jpg,4.683333333333334
mty391.jpg,2.9166666666666665
mty392.jpg,2.5
mty393.jpg,2.7333333333333334
mty394.jpg,1.8166666666666669
mty395.jpg,2.466666666666667
mty396.jpg,2.583333333333333
mty397.jpg,2.216666666666667
mty398.jpg,2.75
mty399.jpg,2.8833333333333333
mty400.jpg,2.6333333333333333
mty401.jpg,2.466666666666667
mty402.jpg,2.6
mty403.jpg,2.8
mty404.jpg,2.6333333333333333
mty405.jpg,2.966666666666667
mty406.jpg,2.8
mty407.jpg,2.3833333333333333
mty408.jpg,2.3
mty409.jpg,2.566666666666667
mty410.jpg,2.466666666666667
mty411.jpg,2.816666666666667
mty412.jpg,2.7
mty413.jpg,3.25
mty414.jpg,2.816666666666667
mty415.jpg,2.7666666666666666
mty416.jpg,2.75
mty417.jpg,2.966666666666667
mty418.jpg,1.95
mty419.jpg,2.583333333333333
mty420.jpg,2.3666666666666667
mty421.jpg,3.8
mty422.jpg,2.5
mty423.jpg,2.5
mty424.jpg,2.9166666666666665
mty425.jpg,2.7
mty426.jpg,2.6166666666666667
mty427.jpg,2.65
mty428.jpg,2.6666666666666665
mty429.jpg,2.5166666666666666
mty430.jpg,2.8833333333333333
mty431.jpg,3.083333333333333
mty432.jpg,2.55
mty433.jpg,2.2
mty434.jpg,3.083333333333333
mty435.jpg,2.183333333333333
mty436.jpg,3.1666666666666665
mty437.jpg,2.333333333333333
mty438.jpg,2.6166666666666667
mty439.jpg,2.7
mty440.jpg,1.7666666666666666
mty441.jpg,2.066666666666667
mty442.jpg,2.6
mty443.jpg,2.083333333333333
mty444.jpg,2.55
mty445.jpg,2.433333333333333
mty446.jpg,2.85
mty447.jpg,2.4166666666666665
mty448.jpg,2.05
mty449.jpg,2.3666666666666667
mty450.jpg,2.1
mty451.jpg,2.6666666666666665
mty452.jpg,2.3
mty453.jpg,2.7333333333333334
mty454.jpg,2.4
mty455.jpg,3.433333333333333
mty456.jpg,3.1166666666666667
mty457.jpg,2.6
mty458.jpg,2.5
mty459.jpg,2.55
mty460.jpg,3.25
mty461.jpg,2.316666666666667
mty462.jpg,2.45
mty463.jpg,2.933333333333333
mty464.jpg,2.5
mty465.jpg,1.7166666666666666
mty466.jpg,2.7333333333333334
mty467.jpg,2.35
mty468.jpg,2.1333333333333333
mty469.jpg,2.833333333333333
mty470.jpg,2.583333333333333
mty471.jpg,2.4166666666666665
mty472.jpg,2.85
mty473.jpg,1.9166666666666667
mty474.jpg,2.466666666666667
mty475.jpg,2.6666666666666665
mty476.jpg,2.6666666666666665
mty477.jpg,3.05
mty478.jpg,2.533333333333333
mty479.jpg,2.183333333333333
mty480.jpg,2.85
mty481.jpg,2.55
mty482.jpg,2.9
mty483.jpg,2.033333333333333
mty484.jpg,2.833333333333333
mty485.jpg,2.5
mty486.jpg,2.4166666666666665
mty487.jpg,2.183333333333333
mty488.jpg,2.066666666666667
mty489.jpg,2.25
mty490.jpg,2.566666666666667
mty491.jpg,2.4
mty492.jpg,2.4
mty493.jpg,2.433333333333333
mty494.jpg,2.5166666666666666
mty495.jpg,2.033333333333333
mty496.jpg,2.4166666666666665
mty497.jpg,1.8666666666666667
mty498.jpg,2.6333333333333333
mty499.jpg,1.8666666666666667
mty500.jpg,2.55
mty501.jpg,2.4
mty502.jpg,2.6333333333333333
mty503.jpg,2.933333333333333
mty504.jpg,2.5
mty505.jpg,1.65
mty506.jpg,2.55
mty507.jpg,2.6333333333333333
mty508.jpg,3.15
mty509.jpg,2.833333333333333
mty510.jpg,2.7
mty511.jpg,2.683333333333333
mty512.jpg,2.333333333333333
mty513.jpg,2.65
mty514.jpg,2.316666666666667
mty515.jpg,2.6333333333333333
mty516.jpg,3.1
mty517.jpg,2.75
mty518.jpg,2.0166666666666666
mty519.jpg,2.216666666666667
mty520.jpg,2.75
mty521.jpg,2.55
mty522.jpg,2.316666666666667
mty523.jpg,2.95
mty524.jpg,2.4
mty525.jpg,2.716666666666667
mty526.jpg,2.75
mty527.jpg,2.65
mty528.jpg,2.9
mty529.jpg,3.2666666666666666
mty530.jpg,2.6
mty531.jpg,2.7
mty532.jpg,2.8
mty533.jpg,2.9
mty534.jpg,2.85
mty535.jpg,2.2
mty536.jpg,1.9666666666666663
mty537.jpg,2.65
mty538.jpg,2.75
mty539.jpg,2.4
mty540.jpg,2.9166666666666665
mty541.jpg,2.683333333333333
mty542.jpg,1.9333333333333331
mty543.jpg,2.75
mty544.jpg,3.066666666666667
mty545.jpg,2.35
mty546.jpg,2.683333333333333
mty547.jpg,2.333333333333333
mty548.jpg,2.9
mty549.jpg,1.9333333333333331
mty550.jpg,2.466666666666667
mty551.jpg,2.0166666666666666
mty552.jpg,2.4166666666666665
mty553.jpg,2.75
mty554.jpg,2.6
mty555.jpg,2.1
mty556.jpg,2.9
mty557.jpg,2.716666666666667
mty558.jpg,2.7666666666666666
mty559.jpg,2.6166666666666667
mty560.jpg,2.8666666666666667
mty561.jpg,2.833333333333333
mty562.jpg,2.9833333333333334
mty563.jpg,2.8833333333333333
mty564.jpg,2.716666666666667
mty565.jpg,2.35
mty566.jpg,2.15
mty567.jpg,2.466666666666667
mty568.jpg,2.35
mty569.jpg,2.9
mty570.jpg,2.216666666666667
mty571.jpg,2.433333333333333
mty572.jpg,2.85
mty573.jpg,2.1333333333333333
mty574.jpg,2.716666666666667
mty575.jpg,2.9
mty576.jpg,2.4
mty577.jpg,2.783333333333333
mty578.jpg,2.316666666666667
mty579.jpg,2.6333333333333333
mty580.jpg,2.2
mty581.jpg,3.066666666666667
mty582.jpg,3.1166666666666667
mty583.jpg,2.833333333333333
mty584.jpg,1.9666666666666663
mty585.jpg,2.7
mty586.jpg,2.65
mty587.jpg,2.8
mty588.jpg,2.433333333333333
mty589.jpg,2.25
mty590.jpg,2.75
mty591.jpg,2.7666666666666666
mty592.jpg,3.5
mty593.jpg,2.35
mty594.jpg,2.216666666666667
mty595.jpg,2.95
mty596.jpg,2.7
mty597.jpg,2.6666666666666665
mty598.jpg,2.566666666666667
mty599.jpg,2.0
mty600.jpg,2.4
mty601.jpg,2.6333333333333333
mty602.jpg,2.7333333333333334
mty603.jpg,2.6166666666666667
mty604.jpg,2.783333333333333
mty605.jpg,2.3833333333333333
mty606.jpg,2.583333333333333
mty607.jpg,2.0
mty608.jpg,2.833333333333333
mty609.jpg,2.433333333333333
mty610.jpg,2.933333333333333
mty611.jpg,2.95
mty612.jpg,2.783333333333333
mty613.jpg,2.6666666666666665
mty614.jpg,3.1333333333333333
mty615.jpg,2.466666666666667
mty616.jpg,3.0166666666666666
mty617.jpg,2.1666666666666665
mty618.jpg,2.716666666666667
mty619.jpg,2.15
mty620.jpg,2.75
mty621.jpg,2.95
mty622.jpg,1.75
mty623.jpg,2.783333333333333
mty624.jpg,2.3
mty625.jpg,3.05
mty626.jpg,2.9
mty627.jpg,2.6166666666666667
mty628.jpg,2.6666666666666665
mty629.jpg,2.9
mty630.jpg,3.05
mty631.jpg,2.9166666666666665
mty632.jpg,2.7666666666666666
mty633.jpg,2.7333333333333334
mty634.jpg,2.1
mty635.jpg,2.7
mty636.jpg,1.8833333333333333
mty637.jpg,2.933333333333333
mty638.jpg,2.1666666666666665
mty639.jpg,2.55
mty640.jpg,2.85
mty641.jpg,2.6
mty642.jpg,2.9166666666666665
mty643.jpg,2.95
mty644.jpg,2.8
mty645.jpg,2.9
mty646.jpg,2.1666666666666665
mty647.jpg,2.783333333333333
mty648.jpg,2.583333333333333
mty649.jpg,3.6166666666666663
mty650.jpg,2.65
mty651.jpg,2.85
mty652.jpg,2.566666666666667
mty653.jpg,2.7666666666666666
mty654.jpg,2.8
mty655.jpg,2.85
mty656.jpg,2.9833333333333334
mty657.jpg,3.033333333333333
mty658.jpg,2.55
mty659.jpg,2.7
mty660.jpg,1.8833333333333333
mty661.jpg,2.4166666666666665
mty662.jpg,2.6
mty663.jpg,2.6666666666666665
mty664.jpg,2.4833333333333334
mty665.jpg,2.4833333333333334
mty666.jpg,2.816666666666667
mty667.jpg,2.966666666666667
mty668.jpg,2.7
mty669.jpg,3.183333333333333
mty670.jpg,2.45
mty671.jpg,2.15
mty672.jpg,3.033333333333333
mty673.jpg,2.9
mty674.jpg,2.433333333333333
mty675.jpg,2.7333333333333334
mty676.jpg,2.8
mty677.jpg,2.6
mty678.jpg,3.1
mty679.jpg,2.283333333333333
mty680.jpg,2.433333333333333
mty681.jpg,2.7333333333333334
mty682.jpg,2.6
mty683.jpg,2.9833333333333334
mty684.jpg,3.0166666666666666
mty685.jpg,2.8833333333333333
mty686.jpg,2.816666666666667
mty687.jpg,2.6166666666666667
mty688.jpg,1.9333333333333331
mty689.jpg,2.9
mty690.jpg,2.2333333333333334
mty691.jpg,2.5166666666666666
mty692.jpg,2.433333333333333
mty693.jpg,2.8666666666666667
mty694.jpg,2.9166666666666665
mty695.jpg,2.683333333333333
mty696.jpg,3.35
mty697.jpg,2.966666666666667
mty698.jpg,2.6666666666666665
mty699.jpg,3.033333333333333
mty700.jpg,2.3666666666666667
mty701.jpg,1.9833333333333332
mty702.jpg,2.6
mty703.jpg,2.716666666666667
mty704.jpg,2.4833333333333334
mty705.jpg,2.85
mty706.jpg,2.783333333333333
mty707.jpg,1.8
mty708.jpg,1.9666666666666663
mty709.jpg,2.8
mty710.jpg,2.6
mty711.jpg,2.85
mty712.jpg,2.2
mty713.jpg,2.45
mty714.jpg,2.8666666666666667
mty715.jpg,2.6166666666666667
mty716.jpg,2.716666666666667
mty717.jpg,2.1333333333333333
mty718.jpg,2.5166666666666666
mty719.jpg,2.966666666666667
mty720.jpg,2.85
mty721.jpg,2.833333333333333
mty722.jpg,3.0
mty723.jpg,2.25
mty724.jpg,1.9833333333333332
mty725.jpg,2.95
mty726.jpg,2.833333333333333
mty727.jpg,3.05
mty728.jpg,2.7
mty729.jpg,2.5166666666666666
mty730.jpg,2.933333333333333
mty731.jpg,2.833333333333333
mty732.jpg,2.183333333333333
mty733.jpg,2.833333333333333
mty734.jpg,2.3
mty735.jpg,1.7833333333333334
mty736.jpg,2.6333333333333333
mty737.jpg,2.9166666666666665
mty738.jpg,2.833333333333333
mty739.jpg,1.9833333333333332
mty740.jpg,2.7
mty741.jpg,2.6166666666666667
mty742.jpg,2.683333333333333
mty743.jpg,2.816666666666667
mty744.jpg,2.95
mty745.jpg,2.9
mty746.jpg,2.75
mty747.jpg,2.55
mty748.jpg,2.95
mty749.jpg,2.533333333333333
mty750.jpg,2.2666666666666666
mty751.jpg,2.533333333333333
mty752.jpg,2.35
mty753.jpg,2.45
mty754.jpg,2.65
mty755.jpg,2.583333333333333
mty756.jpg,2.833333333333333
mty757.jpg,3.0166666666666666
mty758.jpg,2.8666666666666667
mty759.jpg,2.9833333333333334
mty760.jpg,2.316666666666667
mty761.jpg,2.933333333333333
mty762.jpg,4.483333333333333
mty763.jpg,2.583333333333333
mty764.jpg,3.083333333333333
mty765.jpg,2.716666666666667
mty766.jpg,2.6
mty767.jpg,2.6333333333333333
mty768.jpg,2.9166666666666665
mty769.jpg,2.8833333333333333
mty770.jpg,2.1666666666666665
mty771.jpg,2.333333333333333
mty772.jpg,2.25
mty773.jpg,2.45
mty774.jpg,2.7666666666666666
mty775.jpg,2.6166666666666667
mty776.jpg,2.6
mty777.jpg,2.5166666666666666
mty778.jpg,2.683333333333333
mty779.jpg,2.4
mty780.jpg,2.8
mty781.jpg,2.8666666666666667
mty782.jpg,2.716666666666667
mty783.jpg,2.65
mty784.jpg,2.15
mty785.jpg,2.85
mty786.jpg,2.9166666666666665
mty787.jpg,2.7333333333333334
mty788.jpg,2.683333333333333
mty789.jpg,2.3666666666666667
mty790.jpg,2.2666666666666666
mty791.jpg,2.5
mty792.jpg,2.1
mty793.jpg,2.8666666666666667
mty794.jpg,2.55
mty795.jpg,1.9833333333333332
mty796.jpg,2.466666666666667
mty797.jpg,2.6
mty798.jpg,3.066666666666667
mty799.jpg,2.25
mty800.jpg,2.6333333333333333
mty801.jpg,2.816666666666667
mty802.jpg,2.85
mty803.jpg,2.7666666666666666
mty804.jpg,2.816666666666667
mty805.jpg,2.15
mty806.jpg,2.4
mty807.jpg,2.283333333333333
mty808.jpg,2.3666666666666667
mty809.jpg,2.316666666666667
mty810.jpg,2.6166666666666667
mty811.jpg,3.066666666666667
mty812.jpg,2.1
mty813.jpg,3.8
mty814.jpg,2.3833333333333333
mty815.jpg,2.433333333333333
mty816.jpg,2.45
mty817.jpg,2.0
mty818.jpg,2.783333333333333
mty819.jpg,2.8666666666666667
mty820.jpg,2.85
mty821.jpg,1.9166666666666667
mty822.jpg,2.8
mty823.jpg,2.6666666666666665
mty824.jpg,2.45
mty825.jpg,2.816666666666667
mty826.jpg,2.5
mty827.jpg,2.8
mty828.jpg,2.583333333333333
mty829.jpg,2.5166666666666666
mty830.jpg,2.4833333333333334
mty831.jpg,2.8833333333333333
mty832.jpg,2.1
mty833.jpg,2.2666666666666666
mty834.jpg,2.7666666666666666
mty835.jpg,2.566666666666667
mty836.jpg,2.816666666666667
mty837.jpg,2.8
mty838.jpg,1.9166666666666667
mty839.jpg,2.716666666666667
mty840.jpg,3.0
mty841.jpg,2.5166666666666666
mty842.jpg,2.9
mty843.jpg,2.466666666666667
mty844.jpg,2.533333333333333
mty845.jpg,2.683333333333333
mty846.jpg,2.566666666666667
mty847.jpg,2.9166666666666665
mty848.jpg,2.5166666666666666
mty849.jpg,2.4166666666666665
mty850.jpg,2.5166666666666666
mty851.jpg,2.45
mty852.jpg,2.45
mty853.jpg,2.2333333333333334
mty854.jpg,2.5
mty855.jpg,2.8
mty856.jpg,2.216666666666667
mty857.jpg,2.75
mty858.jpg,2.833333333333333
mty859.jpg,2.8666666666666667
mty860.jpg,2.833333333333333
mty861.jpg,2.6
mty862.jpg,2.4833333333333334
mty863.jpg,3.533333333333333
mty864.jpg,2.85
mty865.jpg,2.716666666666667
mty866.jpg,2.95
mty867.jpg,3.5166666666666666
mty868.jpg,1.8166666666666669
mty869.jpg,2.15
mty870.jpg,1.6
mty871.jpg,2.3
mty872.jpg,2.1
mty873.jpg,2.35
mty874.jpg,2.3
mty875.jpg,2.9166666666666665
mty876.jpg,2.65
mty877.jpg,2.466666666666667
mty878.jpg,2.566666666666667
mty879.jpg,2.816666666666667
mty880.jpg,2.6666666666666665
mty881.jpg,2.4833333333333334
mty882.jpg,2.783333333333333
mty883.jpg,2.283333333333333
mty884.jpg,2.7
mty885.jpg,2.3833333333333333
mty886.jpg,2.9833333333333334
mty887.jpg,2.3666666666666667
mty888.jpg,2.533333333333333
mty889.jpg,2.1
mty890.jpg,2.1
mty891.jpg,2.716666666666667
mty892.jpg,2.35
mty893.jpg,2.1
mty894.jpg,2.716666666666667
mty895.jpg,2.6166666666666667
mty896.jpg,2.3
mty897.jpg,2.5166666666666666
mty898.jpg,2.3833333333333333
mty899.jpg,2.6666666666666665
mty900.jpg,2.5166666666666666
mty901.jpg,2.533333333333333
mty902.jpg,2.8833333333333333
mty903.jpg,2.3666666666666667
mty904.jpg,2.55
mty905.jpg,2.8833333333333333
mty906.jpg,2.7333333333333334
mty907.jpg,2.783333333333333
mty908.jpg,2.3666666666666667
mty909.jpg,2.533333333333333
mty910.jpg,2.1
mty911.jpg,2.8
mty912.jpg,2.65
mty913.jpg,2.3833333333333333
mty914.jpg,2.4833333333333334
mty915.jpg,2.6666666666666665
mty916.jpg,2.6666666666666665
mty917.jpg,2.816666666666667
mty918.jpg,2.4166666666666665
mty919.jpg,2.583333333333333
mty920.jpg,2.2333333333333334
mty921.jpg,2.3666666666666667
mty922.jpg,2.6333333333333333
mty923.jpg,2.083333333333333
mty924.jpg,2.9
mty925.jpg,2.6333333333333333
mty926.jpg,2.35
mty927.jpg,2.716666666666667
mty928.jpg,2.55
mty929.jpg,2.4166666666666665
mty930.jpg,2.4833333333333334
mty931.jpg,2.75
mty932.jpg,2.35
mty933.jpg,2.75
mty934.jpg,2.0166666666666666
mty935.jpg,2.0166666666666666
mty936.jpg,2.283333333333333
mty937.jpg,2.716666666666667
mty938.jpg,2.9
mty939.jpg,2.683333333333333
mty940.jpg,2.5
mty941.jpg,2.4
mty942.jpg,2.8666666666666667
mty943.jpg,2.85
mty944.jpg,1.7833333333333334
mty945.jpg,2.183333333333333
mty946.jpg,2.716666666666667
mty947.jpg,2.0166666666666666
